"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"ebi-a-GCST90001411","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001411","MR Egger",20,-0.248528020919458,0.0646870424601449,0.00119419905401533,-0.375314624141342,-0.121741417697574,0.779948005668685,0.687073075005028,0.885377281800931
"ebi-a-GCST90001411","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001411","Weighted median",20,-0.0716827316064036,0.0496010043976855,0.148405339382027,-0.168900700225867,0.02553523701306,0.930826170691928,0.844592767093148,1.02586405401864
"ebi-a-GCST90001412","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001412","Inverse variance weighted",23,-0.0138898642081012,0.0280985357607793,0.621075276846222,-0.0689629942992286,0.0411832658830261,0.986206154877637,0.933361219125114,1.04204305898868
"ebi-a-GCST90001412","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001412","MR Egger",23,-0.0869211718513858,0.0534354033240651,0.118722666359794,-0.191654562366553,0.0178122186637819,0.916749358439612,0.825592009789634,1.01797180233562
"ebi-a-GCST90001412","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001412","Weighted median",23,-0.0511351542443322,0.04117533036139,0.214277838242009,-0.131838801752657,0.0295684932639923,0.950150245015629,0.876482271098273,1.03000998180149
"ebi-a-GCST90001413","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001413","Inverse variance weighted",17,0.0129418356832217,0.0181046781501595,0.474711753619607,-0.0225433334910909,0.0484270048575342,1.0130259436843,0.977708868736804,1.04961875195359
"ebi-a-GCST90001413","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001413","MR Egger",17,0.0300147329227429,0.023302642978625,0.217248226201581,-0.0156584473153622,0.0756879131608479,1.03046971567239,0.98446350879329,1.07862589667699
"ebi-a-GCST90001413","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001413","Weighted median",17,0.0347690819656468,0.0245737059385322,0.157100855797345,-0.0133953816738763,0.0829335456051699,1.03538059314125,0.986693937186346,1.08646960546903
"ebi-a-GCST90001414","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001414","Inverse variance weighted",18,0.0150260650013854,0.0257381303616342,0.559351100706236,-0.0354206705074176,0.0654728005101884,1.01513952388398,0.965199299963707,1.06766369701071
"ebi-a-GCST90001414","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001414","MR Egger",18,0.0473456549723809,0.0422477258102623,0.278969113326888,-0.0354598876157333,0.130151197560495,1.0484843602844,0.965161448380434,1.13900058441587
"ebi-a-GCST90001414","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001414","Weighted median",18,0.00212789485965162,0.0357008727074036,0.952471477731086,-0.0678458156468594,0.0721016053661626,1.0021301604346,0.934404533029568,1.07476454036092
"ebi-a-GCST90001415","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001415","Inverse variance weighted",18,-0.000798373895664834,0.0190995496422338,0.966657604074007,-0.0382334911944431,0.0366367434031134,0.999201944719977,0.962488182137341,1.03731614045908
"ebi-a-GCST90001415","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001415","MR Egger",18,-0.0110385152275791,0.0266655427630299,0.684398128136774,-0.0633029790431177,0.0412259485879595,0.98902218562723,0.93865903658535,1.04208753715431
"ebi-a-GCST90001415","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001415","Weighted median",18,-0.0152441957864664,0.0231231903120453,0.509728786469098,-0.0605656487980751,0.0300772572251423,0.984871408787715,0.941231976242167,1.03053414708675
"ebi-a-GCST90001416","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001416","Inverse variance weighted",22,-0.00115397110445344,0.00955630623896581,0.90388514831461,-0.0198843313328264,0.0175763891239195,0.998846694464161,0.980312058138272,1.0177317628192
"ebi-a-GCST90001416","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001416","MR Egger",22,0.0141931066057932,0.0114743251730342,0.230435619864319,-0.00829657073335397,0.0366827839449403,1.014294306959,0.991737750826941,1.03736390015567
"ebi-a-GCST90001416","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001416","Weighted median",22,0.00103415447540135,0.0125729141828692,0.934445872018301,-0.0236087573230222,0.0256770662738249,1.00103468939752,0.976667749122669,1.02600956187746
"ebi-a-GCST90001417","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001417","Inverse variance weighted",26,-0.0204939440038666,0.0170511942941037,0.229399693326754,-0.0539142848203098,0.0129263968125766,0.979714629604561,0.947513319295586,1.01301030382853
"ebi-a-GCST90001417","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001417","MR Egger",26,-0.030794781332511,0.0256648431299365,0.241896361037077,-0.0810978738671865,0.0195083112021645,0.96967454797728,0.92210343719857,1.01969984175697
